theory,variant,benchmark,recorded_status,benchmark_status,classification,runtime_seconds
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.7739014625549316
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5334_terminationG_0.smt2,unsat,unknown,metadata-unknown,774.040431022644
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Power.jar-obl-10__p11791_terminationG_0.smt2,unsat,unknown,metadata-unknown,130.0629026889801
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22371_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.7410798072814941
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__bakery.t2__p17143_terminationG_0.smt2,unsat,unknown,metadata-unknown,31.891437530517578
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__NO_23.jar-obl-8__p11498_terminationG_0.smt2,unsat,unknown,metadata-unknown,305.26405596733093
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12912_safety_0.smt2,unsat,unknown,metadata-unknown,10.838924646377563
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8851_terminationG_0.smt2,unsat,unknown,metadata-unknown,24.38753581047058
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small04.t2__p23576_terminationG_0.smt2,unsat,unknown,metadata-unknown,31.35219669342041
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16496_safety_0.smt2,unsat,unknown,metadata-unknown,4.122894763946533
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9135_terminationG_0.smt2,unsat,unknown,metadata-unknown,23.306171894073486
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__neg-acqrel-fail.t2__p5620_terminationG_0.smt2,unsat,unknown,metadata-unknown,14.972298383712769
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small17.t2__p23842_terminationG_0.smt2,unsat,unknown,metadata-unknown,7.79937744140625
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__MultiLasso.jar-obl-8__p11009_terminationG_0.smt2,unsat,unknown,metadata-unknown,50.40166902542114
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n_firewire_instrumented-PP.t2__terminationQ_6_0.smt2,unsat,unknown,metadata-unknown,327.6461281776428
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7697_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.24139666557312
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__slayer-3.t2__p22273_terminationG_0.smt2,unsat,unknown,metadata-unknown,112.30061841011047
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4928_terminationG_0.smt2,unsat,unknown,metadata-unknown,14.92811393737793
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14767_terminationG_0.smt2,unsat,unknown,metadata-unknown,378.06719160079956
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-marbie1.jar-obl-8__p14150_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.2476463317871094
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24795_terminationG_0.smt2,unsat,unknown,metadata-unknown,61.27978444099426
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Kernel93.jar-obl-9__p9886_terminationG_0.smt2,unsat,unknown,metadata-unknown,591.659187078476
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-marbie2.jar-obl-8__p14167_terminationG_0.smt2,unsat,unknown,metadata-unknown,4.540157794952393
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4923_terminationG_0.smt2,unsat,unknown,metadata-unknown,18.31617045402527
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-12.t2_fixed__p3456_edge_closing_0.smt2,unsat,unknown,metadata-unknown,6.442081689834595
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15868_safety_0.smt2,unsat,unknown,metadata-unknown,3.6703946590423584
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-17.t2__p3659_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.6257128715515137
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__non_term.t2__p6250_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.6562485694885254
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__acqrel-fail.t2__p15390_terminationG_0.smt2,unsat,unknown,metadata-unknown,14.384165287017822
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13820_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.926757335662842
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__p27497_terminationG_0.smt2,unsat,unknown,metadata-unknown,276.44352746009827
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2__p21897_terminationG_0.smt2,unsat,unknown,metadata-unknown,120.5760703086853
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__slayer-n2-filtered.t2__p23193_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.6714096069335938
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__neg-e-acqrel-succeed.t2__p6056_safety_0.smt2,unsat,unknown,metadata-unknown,0.9948034286499023
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-1d.t2_fixed__p3763_safety_0.smt2,unsat,unknown,metadata-unknown,13.32351541519165
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26181_safety_0.smt2,unsat,unknown,metadata-unknown,26.27296495437622
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5324_terminationG_0.smt2,unsat,unknown,metadata-unknown,756.888959646225
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloLower.jar-obl-8__p14348_safety_0.smt2,unsat,unknown,metadata-unknown,3.4627749919891357
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p17169_safety_0.smt2,unsat,unknown,metadata-unknown,317.5313296318054
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__foo.t2__term_unfeasibility_0_0.smt2,unsat,unknown,metadata-unknown,905.3523132801056
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__MainDelete.jar-obl-10__p10394_safety_0.smt2,unsat,unknown,metadata-unknown,26.075775146484375
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24760_terminationG_0.smt2,unsat,unknown,metadata-unknown,55.517640352249146
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7707_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.2659685611724854
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__refine_disj_problem.t2_fixed__p8507_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.443835973739624
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__slayer-3.t2__p22288_terminationG_0.smt2,unsat,unknown,metadata-unknown,94.53541803359985
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28347_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.673056125640869
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ppblock.t2__p7722_terminationG_0.smt2,unsat,unknown,metadata-unknown,70.3392481803894
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex17.t2__p22294_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.139582872390747
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__compress.t2__p17884_terminationG_0.smt2,unsat,unknown,metadata-unknown,12.561445236206055
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small18.t2__p23873_edge_closing_0.smt2,unsat,unknown,metadata-unknown,12.956407308578491
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-ex01.jar-obl-8__p13562_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.9940013885498047
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8846_terminationG_0.smt2,unsat,unknown,metadata-unknown,34.29887056350708
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9175_terminationG_0.smt2,unsat,unknown,metadata-unknown,28.934031009674072
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__polyrank5.t2__p7580_terminationG_0.smt2,unsat,unknown,metadata-unknown,46.32897686958313
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-6a.t2_fixed__p4721_safety_0.smt2,unsat,unknown,metadata-unknown,8.85943341255188
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22175_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.8954343795776367
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__polyrank7.t2__p7613_terminationG_0.smt2,unsat,unknown,metadata-unknown,73.06380796432495
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4933_terminationG_0.smt2,unsat,unknown,metadata-unknown,27.581559896469116
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24800_terminationG_0.smt2,unsat,unknown,metadata-unknown,94.54569339752197
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rev_nt2.t2_fixed__p8636_safety_0.smt2,unsat,unknown,metadata-unknown,5.924139976501465
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__s1.t2__p20814_safety_0.smt2,unsat,unknown,metadata-unknown,120.40235733985901
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2__p4999_terminationG_0.smt2,unsat,unknown,metadata-unknown,25.05975103378296
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-trueDiv.jar-obl-8__p14535_terminationG_0.smt2,unsat,unknown,metadata-unknown,0.9038326740264893
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9095_terminationG_0.smt2,unsat,unknown,metadata-unknown,14.173518419265747
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2__p5049_terminationG_0.smt2,unsat,unknown,metadata-unknown,0.44555044174194336
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14212_terminationG_0.smt2,unsat,unknown,metadata-unknown,29.85910201072693
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28262_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.3766777515411377
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9228_terminationG_0.smt2,unsat,unknown,metadata-unknown,45.75152254104614
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9238_terminationG_0.smt2,unsat,unknown,metadata-unknown,59.39550042152405
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__ex04_rec.jar-obl-8__p29167_terminationG_0.smt2,unsat,unknown,metadata-unknown,7.420413494110107
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__consts2.t2__p18096_terminationG_0.smt2,unsat,unknown,metadata-unknown,5.5962440967559814
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-complInterv3.jar-obl-8__p13357_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.0892856121063232
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16651_safety_0.smt2,unsat,unknown,metadata-unknown,1.9447612762451172
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__ConvertRec.jar-obl-9__p28010_safety_0.smt2,unsat,unknown,metadata-unknown,127.094064950943
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14957_safety_0.smt2,unsat,unknown,metadata-unknown,136.74683451652527
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__agafp.t2__p15621_terminationG_0.smt2,unsat,unknown,metadata-unknown,65.58828592300415
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14364_terminationG_0.smt2,unsat,unknown,metadata-unknown,51.72435235977173
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small35.t2__p24040_terminationG_0.smt2,unsat,unknown,metadata-unknown,406.8279597759247
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small15.t2__p23776_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.552978038787842
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14217_terminationG_0.smt2,unsat,unknown,metadata-unknown,19.56408429145813
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__MainDelete.jar-obl-10__p10478_safety_0.smt2,unsat,unknown,metadata-unknown,48.89170527458191
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2__p5040_terminationG_0.smt2,unsat,unknown,metadata-unknown,333.9471797943115
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-15a.t2__p3586_terminationG_0.smt2,unsat,unknown,metadata-unknown,48.31032991409302
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12126_terminationG_0.smt2,unsat,unknown,metadata-unknown,49.620383977890015
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__ex01_rec.jar-obl-8__p29087_terminationG_0.smt2,unsat,unknown,metadata-unknown,13.401986598968506
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ppblockterm.t2__p7861_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.374119758605957
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26004_safety_0.smt2,unsat,unknown,metadata-unknown,39.6956045627594
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__KnapsackDP.jar-obl-11__terminationQ_4_0.smt2,unsat,unknown,metadata-unknown,4.648885250091553
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2__p15956_safety_0.smt2,unsat,unknown,metadata-unknown,28.001691341400146
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex16.t2__p22243_terminationG_0.smt2,unsat,unknown,metadata-unknown,6.327516794204712
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small17.t2__p23841_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.6338496208190918
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22366_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.4635136127471924
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-ex04.jar-obl-8__p13644_terminationG_0.smt2,unsat,unknown,metadata-unknown,5.108416318893433
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-ex04.jar-obl-8__p13654_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.452028274536133
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3316_terminationG_0.smt2,sat,unknown,metadata-unknown,157.86779046058655
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__edn.t2__p19879_safety_0.smt2,unsat,unknown,metadata-unknown,297.1842203140259
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16548_safety_0.smt2,unsat,unknown,metadata-unknown,4.134786367416382
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex17.t2__p22289_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.0387237071990967
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__TriTas.jar-obl-12__p13034_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.6874327659606934
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__consts1nt.t2_fixed__p17919_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.51204776763916
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14673_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.8081188201904297
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4341_terminationG_0.smt2,unsat,unknown,metadata-unknown,13.527056217193604
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8875_terminationG_0.smt2,unsat,unknown,metadata-unknown,43.964277029037476
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Kernel93.jar-obl-9__p9885_terminationG_0.smt2,unsat,unknown,metadata-unknown,18.57896876335144
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__edn.t2__p20155_safety_0.smt2,unsat,unknown,metadata-unknown,750.134765625
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-21.t2_fixed__p3842_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.4771108627319336
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small03.t2__p23519_terminationG_0.smt2,unsat,unknown,metadata-unknown,12.7324538230896
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__FlattenTree.jar-obl-9__p29536_edge_closing_0.smt2,unsat,unknown,metadata-unknown,510.27798080444336
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2__p15955_safety_0.smt2,unsat,unknown,metadata-unknown,2.0070478916168213
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2143_terminationG_0.smt2,unsat,unknown,metadata-unknown,184.52381253242493
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__ex16.t2__p22263_terminationG_0.smt2,unsat,unknown,metadata-unknown,12.304721117019653
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-8.t2__p5223_terminationG_0.smt2,unsat,unknown,metadata-unknown,18.57929825782776
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2,unsat,unknown,metadata-unknown,3.031639575958252
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__EvenOdd.jar-obl-8__p29032_terminationG_0.smt2,unsat,unknown,metadata-unknown,297.60955023765564
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileIncrPart.jar-obl-8__p14741_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.886258363723755
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small05.t2__p23587_terminationG_0.smt2,unsat,unknown,metadata-unknown,220.79962825775146
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9165_terminationG_0.smt2,unsat,unknown,metadata-unknown,25.76909637451172
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__fun4.t2__p994_terminationG_0.smt2,unsat,unknown,metadata-unknown,73.21429419517517
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileBreak.jar-obl-8__p14667_terminationG_0.smt2,unsat,unknown,metadata-unknown,6.720391273498535
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__pentagon.t2__p7120_edge_closing_0.smt2,unsat,unknown,metadata-unknown,7.368635416030884
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26141_safety_0.smt2,unsat,unknown,metadata-unknown,998.7298986911774
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-flip.jar-obl-8__p13998_terminationG_0.smt2,unsat,unknown,metadata-unknown,7.807813405990601
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-middle.jar-obl-8__p14227_terminationG_0.smt2,unsat,unknown,metadata-unknown,15.884092569351196
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-mirrorInterv.jar-obl-8__p14273_terminationG_0.smt2,unsat,unknown,metadata-unknown,7.971386432647705
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__heidy1.t2__p1531_terminationG_0.smt2,unsat,unknown,metadata-unknown,1.8053019046783447
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-18.t2__p3713_terminationG_0.smt2,unsat,unknown,metadata-unknown,12.725836992263794
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__small01.t2__p23473_terminationG_0.smt2,unsat,unknown,metadata-unknown,2.4213106632232666
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__sas2.t2__p21291_terminationG_0.smt2,unsat,unknown,metadata-unknown,143.09838676452637
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16676_safety_0.smt2,unsat,unknown,metadata-unknown,10.296542406082153
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4913_terminationG_0.smt2,unsat,unknown,metadata-unknown,36.37287640571594
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8941_terminationG_0.smt2,unsat,unknown,metadata-unknown,15.115145444869995
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24765_terminationG_0.smt2,unsat,unknown,metadata-unknown,50.44627833366394
QF_NIA,no_clause_reduction,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3100_terminationG_0.smt2,sat,unknown,metadata-unknown,566.9168560504913
