theory,variant,comparison_scope,direction,benchmark,full_status,variant_status,full_runtime_seconds,variant_runtime_seconds
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-24-48.smt2,sat,timeout,368.84731125831604,1200.0287413597107
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-24-49.smt2,sat,timeout,488.909707069397,1463.6701278686523
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-24-50.smt2,sat,timeout,642.0429685115814,1250.1519131660461
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-26-49.smt2,sat,timeout,587.4587225914001,1200.0376012325287
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-26-50.smt2,sat,timeout,488.3202660083771,1276.6808733940125
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-27-46.smt2,sat,timeout,395.9864823818207,1200.3689639568329
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-27-50.smt2,sat,timeout,496.2817807197571,1390.152393579483
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-28-48.smt2,unsat,timeout,285.2553040981293,1200.0008382797241
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-28-49.smt2,unsat,timeout,294.91253113746643,1200.6374802589417
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-29-48.smt2,unsat,wrapper-timeout,258.53328704833984,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-3-47.smt2,unsat,timeout,301.7203276157379,1200.0009505748749
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-48.smt2,unsat,timeout,269.77627968788147,1200.0187215805054
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-49.smt2,unsat,wrapper-timeout,341.09766840934753,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-30-50.smt2,unsat,wrapper-timeout,392.36549043655396,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-47.smt2,sat,timeout,252.68675231933594,1200.0032646656036
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-49.smt2,sat,wrapper-timeout,491.2870030403137,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-31-50.smt2,sat,timeout,567.9279148578644,1411.8237888813019
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-32-47.smt2,unsat,timeout,222.68080067634583,1407.5936155319214
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-32-49.smt2,unsat,timeout,320.06018328666687,1200.015653848648
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-32-50.smt2,unsat,timeout,315.1947093009949,1200.0016462802887
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-33-50.smt2,unsat,wrapper-timeout,479.7188546657562,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-34-46.smt2,sat,timeout,226.47973799705505,1200.0245532989502
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-34-50.smt2,unsat,timeout,338.4180123806,1255.5106408596039
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-47.smt2,sat,timeout,306.12885546684265,1361.9121401309967
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-48.smt2,sat,timeout,417.8972954750061,1211.3769054412842
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-49.smt2,sat,timeout,402.63993215560913,1202.9497389793396
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-35-50.smt2,sat,timeout,589.5080699920654,1200.0427424907684
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-36-46.smt2,sat,timeout,265.0619397163391,1201.5006380081177
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-36-49.smt2,sat,timeout,445.811066865921,1223.528740644455
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-36-50.smt2,sat,wrapper-timeout,414.13504338264465,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-37-48.smt2,unsat,timeout,235.303462266922,1200.0123045444489
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-38-49.smt2,unsat,wrapper-timeout,222.92203855514526,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-39-50.smt2,sat,wrapper-timeout,351.8378713130951,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-46.smt2,sat,timeout,409.97587752342224,1245.0537424087524
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-48.smt2,sat,wrapper-timeout,418.7617747783661,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-4-49.smt2,sat,timeout,486.4180097579956,1295.7775597572327
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-40-49.smt2,unsat,timeout,371.8995428085327,1374.86123919487
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-40-50.smt2,unsat,timeout,277.7583532333374,1371.9838571548462
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-42-50.smt2,unsat,timeout,298.24934124946594,1342.9716775417328
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-44-50.smt2,unsat,timeout,341.98033261299133,1200.1476185321808
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-45-50.smt2,unsat,timeout,369.500990152359,1435.7269361019135
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-46-50.smt2,unsat,wrapper-timeout,251.59388494491577,1200
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-47-49.smt2,unsat,timeout,201.9027454853058,1212.799067735672
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-48-49.smt2,unsat,timeout,227.56974411010742,1224.932992696762
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-48-50.smt2,unsat,timeout,354.89197516441345,1200.0788824558258
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-49-49.smt2,unsat,timeout,297.22913932800293,1249.7412512302399
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-5-47.smt2,sat,timeout,302.30482625961304,1200.0209157466888
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-5-49.smt2,sat,timeout,820.1787831783295,1250.0767030715942
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-5-50.smt2,sat,timeout,675.5203306674957,1200.0099008083344
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-50-50.smt2,sat,timeout,468.8893930912018,1200.0107069015503
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-51-50.smt2,unsat,timeout,223.25994205474854,1200.0161542892456
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-6-47.smt2,sat,timeout,274.89156675338745,1277.9502246379852
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-6-48.smt2,sat,timeout,298.72268295288086,1288.0848088264465
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-6-49.smt2,sat,timeout,330.46501541137695,1200.0020282268524
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-6-50.smt2,sat,timeout,537.9926631450653,1252.3087639808655
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-7-47.smt2,sat,timeout,232.97321271896362,1225.987263917923
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-7-49.smt2,sat,timeout,345.7026376724243,1251.0189549922943
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-7-50.smt2,sat,timeout,694.2943339347839,1440.2235159873962
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/getoption_user/prp-8-50.smt2,unsat,timeout,318.74094104766846,1395.142150402069
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-0-48.smt2,sat,timeout,512.8994514942169,1200.0197463035583
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-1-47.smt2,sat,timeout,773.1086986064911,1200.015778541565
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-1-48.smt2,sat,timeout,556.8084058761597,1200.000961780548
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-1-50.smt2,sat,timeout,693.1817638874054,1200.0121512413025
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-10-48.smt2,sat,timeout,959.3912708759308,1200.0144283771515
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-11-46.smt2,sat,timeout,941.2187752723694,1200.011278629303
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-11-47.smt2,sat,timeout,661.1942422389984,1200.01482629776
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-11-48.smt2,sat,timeout,816.2817676067352,1200.014633178711
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-11-49.smt2,sat,timeout,1086.7960648536682,1200.0064923763275
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-11-50.smt2,sat,timeout,1196.885187625885,1200.0140898227692
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-12-48.smt2,sat,timeout,788.0187106132507,1200.0042560100555
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-12-50.smt2,sat,timeout,780.149587392807,1200.0128378868103
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-13-47.smt2,sat,timeout,577.4038863182068,1200.0174713134766
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-13-49.smt2,sat,timeout,585.4437212944031,1200.0173530578613
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-13-50.smt2,sat,timeout,1136.0934937000275,1200.021500825882
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-14-48.smt2,sat,timeout,1013.0684580802917,1200.0154893398285
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-15-46.smt2,sat,timeout,674.0543284416199,1200.0239796638489
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-15-48.smt2,sat,timeout,857.0394668579102,1200.0171110630035
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-15-50.smt2,sat,timeout,656.9237477779388,1200.0032348632812
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-16-49.smt2,sat,timeout,901.0969111919403,1200.0309102535248
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-16-50.smt2,sat,timeout,772.5940773487091,1200.014545917511
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-17-47.smt2,sat,timeout,758.6115117073059,1200.015127658844
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-17-49.smt2,sat,timeout,827.9135506153107,1200.0136489868164
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-19-46.smt2,sat,timeout,866.8353531360626,1200.0154309272766
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-19-48.smt2,sat,timeout,733.7301895618439,1200.0239417552948
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-19-49.smt2,sat,timeout,722.8523621559143,1200.0156536102295
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-19-50.smt2,sat,timeout,843.4015679359436,1200.0188705921173
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-2-50.smt2,sat,timeout,1051.4144291877747,1200.0056574344635
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-20-46.smt2,sat,timeout,861.4327964782715,1200.0131833553314
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-20-47.smt2,sat,timeout,1193.102705001831,1200.0281660556793
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-20-49.smt2,sat,timeout,930.2627596855164,1200.01193857193
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-21-48.smt2,sat,timeout,755.6786141395569,1200.010731458664
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-21-49.smt2,sat,timeout,981.5051147937775,1200.013973236084
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-22-48.smt2,sat,timeout,646.42325258255,1200.0232615470886
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-22-49.smt2,sat,timeout,588.51580119133,1200.0166943073273
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-23-50.smt2,sat,timeout,1136.8769686222076,1200.0011947154999
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-24-49.smt2,sat,timeout,916.9811022281647,1200.015375137329
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-24-50.smt2,sat,timeout,915.1205101013184,1200.0160772800446
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-4-46.smt2,sat,timeout,742.934454202652,1200.0154852867126
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-4-48.smt2,sat,timeout,1084.9801104068756,1200.0163021087646
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-5-47.smt2,sat,timeout,669.2476317882538,1200.005063533783
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-5-49.smt2,sat,timeout,868.6756942272186,1200.003752231598
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-5-50.smt2,sat,timeout,763.467559337616,1200.0077612400055
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-6-48.smt2,sat,timeout,1094.6412024497986,1200.0049045085907
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-6-50.smt2,sat,timeout,963.4855878353119,1200.015277147293
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-7-49.smt2,sat,timeout,602.4745860099792,1200.0129811763763
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-7-50.smt2,sat,timeout,852.0858030319214,1200.0107669830322
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-9-48.smt2,sat,timeout,737.0637848377228,1200.018684387207
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-9-49.smt2,sat,timeout,871.9245185852051,1200.0152432918549
QF_LIA,no_clause_reduction,complete-full-list,full-only,/nec-smt/large/user_is_in_group/prp-9-50.smt2,sat,timeout,916.4582643508911,1200.0229797363281
QF_LIA,no_clause_reduction,complete-full-list,full-only,/rings/ring_2exp10_9vars_7ite_unsat.smt2,unsat,timeout,126.58291220664978,1200.0155174732208
QF_LIA,no_clause_reduction,complete-full-list,full-only,/rings/ring_2exp6_9vars_7ite_unsat.smt2,unsat,timeout,1078.5456511974335,1200.0008182525635
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/30-27.slack.smt2,sat,timeout,976.5070550441742,1200.0268676280975
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-16.slack.smt2,sat,timeout,657.9015243053436,1200.0130019187927
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-20.slack.smt2,sat,timeout,735.2745842933655,1200.012111902237
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-22.slack.smt2,sat,timeout,969.4575092792511,1200.0277223587036
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-23.slack.smt2,sat,timeout,757.2615253925323,1200.0225892066956
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-28.slack.smt2,sat,timeout,681.0894174575806,1200.0106949806213
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/35-34.slack.smt2,sat,timeout,918.7054715156555,1200.0012514591217
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/40-11.slack.smt2,sat,timeout,673.1897790431976,1200.00128698349
QF_LIA,no_clause_reduction,complete-full-list,full-only,/slacks/40-32.slack.smt2,sat,timeout,853.4262878894806,1200.0173523426056
QF_LIA,no_clause_reduction,complete-full-list,full-only,/tropical-matrix/constraint-1285151.smt2,sat,timeout,882.7942359447479,1200.0149638652802
QF_LIA,no_clause_reduction,complete-full-list,full-only,/tropical-matrix/constraint-3956027.smt2,sat,timeout,955.3368811607361,1200.0193464756012
QF_LIA,no_clause_reduction,complete-full-list,full-only,/tropical-matrix/constraint-735583.smt2,sat,timeout,1198.7466566562653,1200.001529932022
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20211_terminationG_0.smt2,sat,timeout,906.112913608551,1200.0222306251526
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20313_terminationG_0.smt2,sat,timeout,445.22346663475037,1200.0280442237854
